p1,p2,g1_ratio,policy,avg_cost
0.7,0.7,19,random,160.23333333333332
0.7,0.7,19,coupcoll-nodupe,126.13333333333334
0.7,0.7,19,ratiocoll-nodupe,115.0
0.7,0.7,19,epsilon-exact-nodupe,132.1
0.7,0.7,20,random,162.7
0.7,0.7,20,coupcoll-nodupe,127.5
0.7,0.7,20,ratiocoll-nodupe,115.13333333333334
0.7,0.7,20,epsilon-exact-nodupe,132.6
0.7,0.7,21,random,160.7
0.7,0.7,21,coupcoll-nodupe,124.06666666666666
0.7,0.7,21,ratiocoll-nodupe,114.4
0.7,0.7,21,epsilon-exact-nodupe,133.03333333333333
0.7,0.7,22,random,158.33333333333334
0.7,0.7,22,coupcoll-nodupe,124.1
0.7,0.7,22,ratiocoll-nodupe,108.9
0.7,0.7,22,epsilon-exact-nodupe,126.86666666666666
0.7,0.7,23,random,155.53333333333333
0.7,0.7,23,coupcoll-nodupe,121.86666666666666
0.7,0.7,23,ratiocoll-nodupe,110.0
0.7,0.7,23,epsilon-exact-nodupe,125.63333333333334
0.7,0.7,24,random,150.43333333333334
0.7,0.7,24,coupcoll-nodupe,121.93333333333334
0.7,0.7,24,ratiocoll-nodupe,108.53333333333333
0.7,0.7,24,epsilon-exact-nodupe,124.86666666666666
0.7,0.7,25,random,158.4
0.7,0.7,25,coupcoll-nodupe,120.8
0.7,0.7,25,ratiocoll-nodupe,106.8
0.7,0.7,25,epsilon-exact-nodupe,125.5
0.7,0.7,26,random,148.13333333333333
0.7,0.7,26,coupcoll-nodupe,119.83333333333333
0.7,0.7,26,ratiocoll-nodupe,105.96666666666667
0.7,0.7,26,epsilon-exact-nodupe,120.23333333333333
0.7,0.7,27,random,147.56666666666666
0.7,0.7,27,coupcoll-nodupe,119.9
0.7,0.7,27,ratiocoll-nodupe,107.36666666666666
0.7,0.7,27,epsilon-exact-nodupe,122.03333333333333
0.7,0.7,28,random,142.76666666666668
0.7,0.7,28,coupcoll-nodupe,119.8
0.7,0.7,28,ratiocoll-nodupe,103.93333333333334
0.7,0.7,28,epsilon-exact-nodupe,118.43333333333334
0.7,0.7,29,random,143.66666666666666
0.7,0.7,29,coupcoll-nodupe,117.83333333333333
0.7,0.7,29,ratiocoll-nodupe,102.9
0.7,0.7,29,epsilon-exact-nodupe,117.66666666666667
0.7,0.7,30,random,141.1
0.7,0.7,30,coupcoll-nodupe,116.46666666666667
0.7,0.7,30,ratiocoll-nodupe,102.33333333333333
0.7,0.7,30,epsilon-exact-nodupe,115.5
0.7,0.7,31,random,138.8
0.7,0.7,31,coupcoll-nodupe,116.43333333333334
0.7,0.7,31,ratiocoll-nodupe,102.43333333333334
0.7,0.7,31,epsilon-exact-nodupe,114.8
0.7,0.7,32,random,137.23333333333332
0.7,0.7,32,coupcoll-nodupe,116.06666666666666
0.7,0.7,32,ratiocoll-nodupe,101.06666666666666
0.7,0.7,32,epsilon-exact-nodupe,113.0
0.7,0.7,33,random,134.63333333333333
0.7,0.7,33,coupcoll-nodupe,115.03333333333333
0.7,0.7,33,ratiocoll-nodupe,102.3
0.7,0.7,33,epsilon-exact-nodupe,112.0
0.7,0.7,34,random,133.63333333333333
0.7,0.7,34,coupcoll-nodupe,114.23333333333333
0.7,0.7,34,ratiocoll-nodupe,101.13333333333334
0.7,0.7,34,epsilon-exact-nodupe,107.6
0.7,0.7,35,random,130.03333333333333
0.7,0.7,35,coupcoll-nodupe,113.3
0.7,0.7,35,ratiocoll-nodupe,100.76666666666667
0.7,0.7,35,epsilon-exact-nodupe,108.56666666666666
0.7,0.7,36,random,129.9
0.7,0.7,36,coupcoll-nodupe,112.76666666666667
0.7,0.7,36,ratiocoll-nodupe,101.26666666666667
0.7,0.7,36,epsilon-exact-nodupe,105.53333333333333
0.7,0.7,37,random,127.93333333333334
0.7,0.7,37,coupcoll-nodupe,109.9
0.7,0.7,37,ratiocoll-nodupe,100.73333333333333
0.7,0.7,37,epsilon-exact-nodupe,107.0
0.7,0.7,38,random,121.53333333333333
0.7,0.7,38,coupcoll-nodupe,110.8
0.7,0.7,38,ratiocoll-nodupe,100.46666666666667
0.7,0.7,38,epsilon-exact-nodupe,105.33333333333333
0.7,0.7,39,random,121.26666666666667
0.7,0.7,39,coupcoll-nodupe,109.56666666666666
0.7,0.7,39,ratiocoll-nodupe,100.73333333333333
0.7,0.7,39,epsilon-exact-nodupe,103.43333333333334
0.7,0.7,40,random,121.63333333333334
0.7,0.7,40,coupcoll-nodupe,109.23333333333333
0.7,0.7,40,ratiocoll-nodupe,100.93333333333334
0.7,0.7,40,epsilon-exact-nodupe,103.23333333333333
0.7,0.7,41,random,117.96666666666667
0.7,0.7,41,coupcoll-nodupe,107.73333333333333
0.7,0.7,41,ratiocoll-nodupe,100.83333333333333
0.7,0.7,41,epsilon-exact-nodupe,101.86666666666666
0.7,0.7,42,random,113.46666666666667
0.7,0.7,42,coupcoll-nodupe,106.4
0.7,0.7,42,ratiocoll-nodupe,100.4
0.7,0.7,42,epsilon-exact-nodupe,102.4
0.7,0.7,43,random,115.33333333333333
0.7,0.7,43,coupcoll-nodupe,108.33333333333333
0.7,0.7,43,ratiocoll-nodupe,100.53333333333333
0.7,0.7,43,epsilon-exact-nodupe,102.0
0.7,0.7,44,random,112.86666666666666
0.7,0.7,44,coupcoll-nodupe,104.96666666666667
0.7,0.7,44,ratiocoll-nodupe,100.9
0.7,0.7,44,epsilon-exact-nodupe,102.13333333333334
0.7,0.7,45,random,115.2
0.7,0.7,45,coupcoll-nodupe,104.43333333333334
0.7,0.7,45,ratiocoll-nodupe,100.36666666666666
0.7,0.7,45,epsilon-exact-nodupe,101.4
0.7,0.7,46,random,110.46666666666667
0.7,0.7,46,coupcoll-nodupe,104.5
0.7,0.7,46,ratiocoll-nodupe,100.96666666666667
0.7,0.7,46,epsilon-exact-nodupe,101.73333333333333
0.7,0.7,47,random,109.13333333333334
0.7,0.7,47,coupcoll-nodupe,103.66666666666667
0.7,0.7,47,ratiocoll-nodupe,100.96666666666667
0.7,0.7,47,epsilon-exact-nodupe,101.7
0.7,0.7,48,random,108.5
0.7,0.7,48,coupcoll-nodupe,105.3
0.7,0.7,48,ratiocoll-nodupe,100.83333333333333
0.7,0.7,48,epsilon-exact-nodupe,102.5
0.7,0.7,49,random,106.26666666666667
0.7,0.7,49,coupcoll-nodupe,103.96666666666667
0.7,0.7,49,ratiocoll-nodupe,100.5
0.7,0.7,49,epsilon-exact-nodupe,102.13333333333334
0.7,0.7,50,random,109.1
0.7,0.7,50,coupcoll-nodupe,102.8
0.7,0.7,50,ratiocoll-nodupe,100.6
0.7,0.7,50,epsilon-exact-nodupe,101.36666666666666
0.7,0.7,51,random,109.1
0.7,0.7,51,coupcoll-nodupe,102.9
0.7,0.7,51,ratiocoll-nodupe,101.26666666666667
0.7,0.7,51,epsilon-exact-nodupe,101.9
0.7,0.7,52,random,106.5
0.7,0.7,52,coupcoll-nodupe,104.1
0.7,0.7,52,ratiocoll-nodupe,100.76666666666667
0.7,0.7,52,epsilon-exact-nodupe,101.9
0.7,0.7,53,random,112.0
0.7,0.7,53,coupcoll-nodupe,103.8
0.7,0.7,53,ratiocoll-nodupe,100.73333333333333
0.7,0.7,53,epsilon-exact-nodupe,101.53333333333333
0.7,0.7,54,random,108.1
0.7,0.7,54,coupcoll-nodupe,104.43333333333334
0.7,0.7,54,ratiocoll-nodupe,100.43333333333334
0.7,0.7,54,epsilon-exact-nodupe,101.93333333333334
0.7,0.7,55,random,115.13333333333334
0.7,0.7,55,coupcoll-nodupe,105.7
0.7,0.7,55,ratiocoll-nodupe,100.76666666666667
0.7,0.7,55,epsilon-exact-nodupe,102.33333333333333
0.7,0.7,56,random,112.3
0.7,0.7,56,coupcoll-nodupe,106.46666666666667
0.7,0.7,56,ratiocoll-nodupe,100.63333333333334
0.7,0.7,56,epsilon-exact-nodupe,102.16666666666667
0.7,0.7,57,random,113.3
0.7,0.7,57,coupcoll-nodupe,105.86666666666666
0.7,0.7,57,ratiocoll-nodupe,100.63333333333334
0.7,0.7,57,epsilon-exact-nodupe,102.2
0.7,0.7,58,random,118.46666666666667
0.7,0.7,58,coupcoll-nodupe,108.2
0.7,0.7,58,ratiocoll-nodupe,100.56666666666666
0.7,0.7,58,epsilon-exact-nodupe,102.13333333333334
0.7,0.7,59,random,115.33333333333333
0.7,0.7,59,coupcoll-nodupe,107.66666666666667
0.7,0.7,59,ratiocoll-nodupe,100.9
0.7,0.7,59,epsilon-exact-nodupe,103.26666666666667
0.7,0.7,60,random,119.6
0.7,0.7,60,coupcoll-nodupe,108.66666666666667
0.7,0.7,60,ratiocoll-nodupe,100.96666666666667
0.7,0.7,60,epsilon-exact-nodupe,103.0
0.7,0.7,61,random,123.26666666666667
0.7,0.7,61,coupcoll-nodupe,111.36666666666666
0.7,0.7,61,ratiocoll-nodupe,100.76666666666667
0.7,0.7,61,epsilon-exact-nodupe,104.7
0.7,0.7,62,random,121.8
0.7,0.7,62,coupcoll-nodupe,109.3
0.7,0.7,62,ratiocoll-nodupe,100.6
0.7,0.7,62,epsilon-exact-nodupe,103.83333333333333
0.7,0.7,63,random,128.9
0.7,0.7,63,coupcoll-nodupe,111.2
0.7,0.7,63,ratiocoll-nodupe,101.13333333333334
0.7,0.7,63,epsilon-exact-nodupe,105.66666666666667
0.7,0.7,64,random,126.46666666666667
0.7,0.7,64,coupcoll-nodupe,113.13333333333334
0.7,0.7,64,ratiocoll-nodupe,100.6
0.7,0.7,64,epsilon-exact-nodupe,106.3
0.7,0.7,65,random,129.0
0.7,0.7,65,coupcoll-nodupe,112.0
0.7,0.7,65,ratiocoll-nodupe,101.0
0.7,0.7,65,epsilon-exact-nodupe,109.46666666666667
0.7,0.7,66,random,131.16666666666666
0.7,0.7,66,coupcoll-nodupe,113.83333333333333
0.7,0.7,66,ratiocoll-nodupe,101.46666666666667
0.7,0.7,66,epsilon-exact-nodupe,110.1
0.7,0.7,67,random,135.7
0.7,0.7,67,coupcoll-nodupe,113.8
0.7,0.7,67,ratiocoll-nodupe,101.7
0.7,0.7,67,epsilon-exact-nodupe,110.86666666666666
0.7,0.7,68,random,140.13333333333333
0.7,0.7,68,coupcoll-nodupe,115.13333333333334
0.7,0.7,68,ratiocoll-nodupe,101.66666666666667
0.7,0.7,68,epsilon-exact-nodupe,114.36666666666666
0.7,0.7,69,random,139.2
0.7,0.7,69,coupcoll-nodupe,115.66666666666667
0.7,0.7,69,ratiocoll-nodupe,102.76666666666667
0.7,0.7,69,epsilon-exact-nodupe,111.33333333333333
0.7,0.7,70,random,138.03333333333333
0.7,0.7,70,coupcoll-nodupe,117.9
0.7,0.7,70,ratiocoll-nodupe,103.56666666666666
0.7,0.7,70,epsilon-exact-nodupe,112.76666666666667
0.7,0.7,71,random,138.46666666666667
0.7,0.7,71,coupcoll-nodupe,117.83333333333333
0.7,0.7,71,ratiocoll-nodupe,104.53333333333333
0.7,0.7,71,epsilon-exact-nodupe,115.96666666666667
0.7,0.7,72,random,143.46666666666667
0.7,0.7,72,coupcoll-nodupe,117.56666666666666
0.7,0.7,72,ratiocoll-nodupe,104.06666666666666
0.7,0.7,72,epsilon-exact-nodupe,116.7
0.7,0.7,73,random,142.56666666666666
0.7,0.7,73,coupcoll-nodupe,118.33333333333333
0.7,0.7,73,ratiocoll-nodupe,103.8
0.7,0.7,73,epsilon-exact-nodupe,119.33333333333333
0.7,0.7,74,random,149.1
0.7,0.7,74,coupcoll-nodupe,121.3
0.7,0.7,74,ratiocoll-nodupe,105.56666666666666
0.7,0.7,74,epsilon-exact-nodupe,121.8
0.7,0.7,75,random,146.23333333333332
0.7,0.7,75,coupcoll-nodupe,121.2
0.7,0.7,75,ratiocoll-nodupe,106.66666666666667
0.7,0.7,75,epsilon-exact-nodupe,124.13333333333334
0.7,0.7,76,random,153.16666666666666
0.7,0.7,76,coupcoll-nodupe,122.36666666666666
0.7,0.7,76,ratiocoll-nodupe,109.5
0.7,0.7,76,epsilon-exact-nodupe,125.1
0.7,0.7,77,random,153.1
0.7,0.7,77,coupcoll-nodupe,122.43333333333334
0.7,0.7,77,ratiocoll-nodupe,110.73333333333333
0.7,0.7,77,epsilon-exact-nodupe,124.26666666666667
0.7,0.7,78,random,153.2
0.7,0.7,78,coupcoll-nodupe,123.96666666666667
0.7,0.7,78,ratiocoll-nodupe,110.96666666666667
0.7,0.7,78,epsilon-exact-nodupe,128.0
0.7,0.7,79,random,157.06666666666666
0.7,0.7,79,coupcoll-nodupe,125.56666666666666
0.7,0.7,79,ratiocoll-nodupe,111.96666666666667
0.7,0.7,79,epsilon-exact-nodupe,129.13333333333333
0.7,0.7,80,random,158.43333333333334
0.7,0.7,80,coupcoll-nodupe,126.6
0.7,0.7,80,ratiocoll-nodupe,113.0
0.7,0.7,80,epsilon-exact-nodupe,132.23333333333332
0.7,0.7,81,random,164.73333333333332
0.7,0.7,81,coupcoll-nodupe,126.3
0.7,0.7,81,ratiocoll-nodupe,118.2
0.7,0.7,81,epsilon-exact-nodupe,134.4
0.7,0.7,82,random,161.36666666666667
0.7,0.7,82,coupcoll-nodupe,129.03333333333333
0.7,0.7,82,ratiocoll-nodupe,119.06666666666666
0.7,0.7,82,epsilon-exact-nodupe,133.33333333333334
0.7,0.7,83,random,161.3
0.7,0.7,83,coupcoll-nodupe,131.16666666666666
0.7,0.7,83,ratiocoll-nodupe,116.66666666666667
0.7,0.7,83,epsilon-exact-nodupe,132.66666666666666
0.7,0.7,84,random,167.0
0.7,0.7,84,coupcoll-nodupe,127.53333333333333
0.7,0.7,84,ratiocoll-nodupe,117.8
0.7,0.7,84,epsilon-exact-nodupe,135.66666666666666
0.7,0.7,85,random,170.26666666666668
0.7,0.7,85,coupcoll-nodupe,130.26666666666668
0.7,0.7,85,ratiocoll-nodupe,120.56666666666666
0.7,0.7,85,epsilon-exact-nodupe,141.46666666666667
0.7,0.7,86,random,170.83333333333334
0.7,0.7,86,coupcoll-nodupe,131.3
0.7,0.7,86,ratiocoll-nodupe,123.56666666666666
0.7,0.7,86,epsilon-exact-nodupe,141.43333333333334
0.7,0.7,87,random,175.93333333333334
0.7,0.7,87,coupcoll-nodupe,133.7
0.7,0.7,87,ratiocoll-nodupe,122.03333333333333
0.7,0.7,87,epsilon-exact-nodupe,139.76666666666668
0.7,0.7,88,random,175.13333333333333
0.7,0.7,88,coupcoll-nodupe,130.33333333333334
0.7,0.7,88,ratiocoll-nodupe,124.3
0.7,0.7,88,epsilon-exact-nodupe,143.9
0.7,0.7,89,random,182.86666666666667
0.7,0.7,89,coupcoll-nodupe,134.06666666666666
0.7,0.7,89,ratiocoll-nodupe,123.66666666666667
0.7,0.7,89,epsilon-exact-nodupe,144.33333333333334
0.7,0.7,90,random,183.33333333333334
0.7,0.7,90,coupcoll-nodupe,131.83333333333334
0.7,0.7,90,ratiocoll-nodupe,130.56666666666666
0.7,0.7,90,epsilon-exact-nodupe,148.4
0.7,0.7,91,random,182.26666666666668
0.7,0.7,91,coupcoll-nodupe,134.86666666666667
0.7,0.7,91,ratiocoll-nodupe,128.0
0.7,0.7,91,epsilon-exact-nodupe,145.66666666666666
0.7,0.7,92,random,184.13333333333333
0.7,0.7,92,coupcoll-nodupe,137.0
0.7,0.7,92,ratiocoll-nodupe,130.16666666666666
0.7,0.7,92,epsilon-exact-nodupe,150.53333333333333
0.7,0.7,93,random,185.96666666666667
0.7,0.7,93,coupcoll-nodupe,138.06666666666666
0.7,0.7,93,ratiocoll-nodupe,135.0
0.7,0.7,93,epsilon-exact-nodupe,149.73333333333332
0.7,0.7,94,random,188.66666666666666
0.7,0.7,94,coupcoll-nodupe,134.93333333333334
0.7,0.7,94,ratiocoll-nodupe,134.8
0.7,0.7,94,epsilon-exact-nodupe,151.6
0.7,0.7,95,random,186.66666666666666
0.7,0.7,95,coupcoll-nodupe,138.93333333333334
0.7,0.7,95,ratiocoll-nodupe,134.56666666666666
0.7,0.7,95,epsilon-exact-nodupe,155.7
0.7,0.7,96,random,192.53333333333333
0.7,0.7,96,coupcoll-nodupe,139.1
0.7,0.7,96,ratiocoll-nodupe,137.56666666666666
0.7,0.7,96,epsilon-exact-nodupe,154.93333333333334
0.7,0.7,97,random,194.06666666666666
0.7,0.7,97,coupcoll-nodupe,140.66666666666666
0.7,0.7,97,ratiocoll-nodupe,138.73333333333332
0.7,0.7,97,epsilon-exact-nodupe,157.46666666666667
0.7,0.7,98,random,194.56666666666666
0.7,0.7,98,coupcoll-nodupe,142.53333333333333
0.7,0.7,98,ratiocoll-nodupe,139.23333333333332
0.7,0.7,98,epsilon-exact-nodupe,161.0
0.7,0.7,99,random,190.43333333333334
0.7,0.7,99,coupcoll-nodupe,140.53333333333333
0.7,0.7,99,ratiocoll-nodupe,140.7
0.7,0.7,99,epsilon-exact-nodupe,161.3
0.7,0.7,100,random,203.2
0.7,0.7,100,coupcoll-nodupe,143.13333333333333
0.7,0.7,100,ratiocoll-nodupe,143.3
0.7,0.7,100,epsilon-exact-nodupe,166.2
0.7,0.9,0,random,164.43333333333334
0.7,0.9,0,coupcoll-nodupe,111.5
0.7,0.9,0,ratiocoll-nodupe,112.33333333333333
0.7,0.9,0,epsilon-exact-nodupe,130.36666666666667
0.7,0.9,1,random,164.86666666666667
0.7,0.9,1,coupcoll-nodupe,110.43333333333334
0.7,0.9,1,ratiocoll-nodupe,110.26666666666667
0.7,0.9,1,epsilon-exact-nodupe,128.3
0.7,0.9,2,random,162.9
0.7,0.9,2,coupcoll-nodupe,110.5
0.7,0.9,2,ratiocoll-nodupe,108.93333333333334
0.7,0.9,2,epsilon-exact-nodupe,127.1
0.7,0.9,3,random,159.83333333333334
0.7,0.9,3,coupcoll-nodupe,111.93333333333334
0.7,0.9,3,ratiocoll-nodupe,107.93333333333334
0.7,0.9,3,epsilon-exact-nodupe,126.86666666666666
0.7,0.9,4,random,160.76666666666668
0.7,0.9,4,coupcoll-nodupe,111.43333333333334
0.7,0.9,4,ratiocoll-nodupe,106.16666666666667
0.7,0.9,4,epsilon-exact-nodupe,124.66666666666667
0.7,0.9,5,random,159.5
0.7,0.9,5,coupcoll-nodupe,110.56666666666666
0.7,0.9,5,ratiocoll-nodupe,105.7
0.7,0.9,5,epsilon-exact-nodupe,124.03333333333333
0.7,0.9,6,random,158.46666666666667
0.7,0.9,6,coupcoll-nodupe,110.86666666666666
0.7,0.9,6,ratiocoll-nodupe,104.36666666666666
0.7,0.9,6,epsilon-exact-nodupe,122.66666666666667
0.7,0.9,7,random,155.56666666666666
0.7,0.9,7,coupcoll-nodupe,109.43333333333334
0.7,0.9,7,ratiocoll-nodupe,102.26666666666667
0.7,0.9,7,epsilon-exact-nodupe,122.33333333333333
0.7,0.9,8,random,153.53333333333333
0.7,0.9,8,coupcoll-nodupe,109.53333333333333
0.7,0.9,8,ratiocoll-nodupe,102.73333333333333
0.7,0.9,8,epsilon-exact-nodupe,118.2
0.7,0.9,9,random,154.0
0.7,0.9,9,coupcoll-nodupe,110.16666666666667
0.7,0.9,9,ratiocoll-nodupe,101.66666666666667
0.7,0.9,9,epsilon-exact-nodupe,119.76666666666667
0.7,0.9,10,random,147.13333333333333
0.7,0.9,10,coupcoll-nodupe,109.43333333333334
0.7,0.9,10,ratiocoll-nodupe,101.13333333333334
0.7,0.9,10,epsilon-exact-nodupe,117.43333333333334
0.7,0.9,11,random,146.6
0.7,0.9,11,coupcoll-nodupe,108.83333333333333
0.7,0.9,11,ratiocoll-nodupe,101.46666666666667
0.7,0.9,11,epsilon-exact-nodupe,116.1
0.7,0.9,12,random,147.33333333333334
0.7,0.9,12,coupcoll-nodupe,107.6
0.7,0.9,12,ratiocoll-nodupe,100.46666666666667
0.7,0.9,12,epsilon-exact-nodupe,115.5
0.7,0.9,13,random,145.0
0.7,0.9,13,coupcoll-nodupe,108.16666666666667
0.7,0.9,13,ratiocoll-nodupe,100.6
0.7,0.9,13,epsilon-exact-nodupe,114.03333333333333
0.7,0.9,14,random,146.03333333333333
0.7,0.9,14,coupcoll-nodupe,108.76666666666667
0.7,0.9,14,ratiocoll-nodupe,101.0
0.7,0.9,14,epsilon-exact-nodupe,113.13333333333334
0.7,0.9,15,random,142.9
0.7,0.9,15,coupcoll-nodupe,108.86666666666666
0.7,0.9,15,ratiocoll-nodupe,100.43333333333334
0.7,0.9,15,epsilon-exact-nodupe,110.83333333333333
0.7,0.9,16,random,142.2
0.7,0.9,16,coupcoll-nodupe,108.46666666666667
0.7,0.9,16,ratiocoll-nodupe,100.26666666666667
0.7,0.9,16,epsilon-exact-nodupe,108.76666666666667
0.7,0.9,17,random,139.03333333333333
0.7,0.9,17,coupcoll-nodupe,108.56666666666666
0.7,0.9,17,ratiocoll-nodupe,100.16666666666667
0.7,0.9,17,epsilon-exact-nodupe,107.33333333333333
0.7,0.9,18,random,137.33333333333334
0.7,0.9,18,coupcoll-nodupe,108.26666666666667
0.7,0.9,18,ratiocoll-nodupe,100.2
0.7,0.9,18,epsilon-exact-nodupe,108.53333333333333
0.7,0.9,19,random,137.23333333333332
0.7,0.9,19,coupcoll-nodupe,108.73333333333333
0.7,0.9,19,ratiocoll-nodupe,100.33333333333333
0.7,0.9,19,epsilon-exact-nodupe,105.5
0.7,0.9,20,random,134.93333333333334
0.7,0.9,20,coupcoll-nodupe,107.66666666666667
0.7,0.9,20,ratiocoll-nodupe,100.1
0.7,0.9,20,epsilon-exact-nodupe,106.16666666666667
0.7,0.9,21,random,133.9
0.7,0.9,21,coupcoll-nodupe,106.8
0.7,0.9,21,ratiocoll-nodupe,100.36666666666666
0.7,0.9,21,epsilon-exact-nodupe,104.86666666666666
0.7,0.9,22,random,129.13333333333333
0.7,0.9,22,coupcoll-nodupe,107.83333333333333
0.7,0.9,22,ratiocoll-nodupe,100.43333333333334
0.7,0.9,22,epsilon-exact-nodupe,104.23333333333333
0.7,0.9,23,random,130.13333333333333
0.7,0.9,23,coupcoll-nodupe,108.53333333333333
0.7,0.9,23,ratiocoll-nodupe,100.2
0.7,0.9,23,epsilon-exact-nodupe,103.86666666666666
0.7,0.9,24,random,126.73333333333333
0.7,0.9,24,coupcoll-nodupe,107.03333333333333
0.7,0.9,24,ratiocoll-nodupe,100.13333333333334
0.7,0.9,24,epsilon-exact-nodupe,102.13333333333334
0.7,0.9,25,random,124.73333333333333
0.7,0.9,25,coupcoll-nodupe,107.23333333333333
0.7,0.9,25,ratiocoll-nodupe,100.3
0.7,0.9,25,epsilon-exact-nodupe,101.4
0.7,0.9,26,random,122.03333333333333
0.7,0.9,26,coupcoll-nodupe,106.8
0.7,0.9,26,ratiocoll-nodupe,100.2
0.7,0.9,26,epsilon-exact-nodupe,102.76666666666667
0.7,0.9,27,random,121.53333333333333
0.7,0.9,27,coupcoll-nodupe,106.76666666666667
0.7,0.9,27,ratiocoll-nodupe,100.4
0.7,0.9,27,epsilon-exact-nodupe,101.26666666666667
0.7,0.9,28,random,118.76666666666667
0.7,0.9,28,coupcoll-nodupe,106.46666666666667
0.7,0.9,28,ratiocoll-nodupe,100.16666666666667
0.7,0.9,28,epsilon-exact-nodupe,100.76666666666667
0.7,0.9,29,random,123.76666666666667
0.7,0.9,29,coupcoll-nodupe,106.26666666666667
0.7,0.9,29,ratiocoll-nodupe,100.46666666666667
0.7,0.9,29,epsilon-exact-nodupe,100.93333333333334
0.7,0.9,30,random,115.96666666666667
0.7,0.9,30,coupcoll-nodupe,106.3
0.7,0.9,30,ratiocoll-nodupe,100.5
0.7,0.9,30,epsilon-exact-nodupe,101.13333333333334
0.7,0.9,31,random,116.4
0.7,0.9,31,coupcoll-nodupe,106.76666666666667
0.7,0.9,31,ratiocoll-nodupe,100.1
0.7,0.9,31,epsilon-exact-nodupe,100.7
0.7,0.9,32,random,111.86666666666666
0.7,0.9,32,coupcoll-nodupe,106.3
0.7,0.9,32,ratiocoll-nodupe,100.43333333333334
0.7,0.9,32,epsilon-exact-nodupe,100.9
0.7,0.9,33,random,111.7
0.7,0.9,33,coupcoll-nodupe,104.93333333333334
0.7,0.9,33,ratiocoll-nodupe,100.43333333333334
0.7,0.9,33,epsilon-exact-nodupe,100.76666666666667
0.7,0.9,34,random,111.63333333333334
0.7,0.9,34,coupcoll-nodupe,105.63333333333334
0.7,0.9,34,ratiocoll-nodupe,100.4
0.7,0.9,34,epsilon-exact-nodupe,101.36666666666666
0.7,0.9,35,random,110.63333333333334
0.7,0.9,35,coupcoll-nodupe,106.26666666666667
0.7,0.9,35,ratiocoll-nodupe,100.3
0.7,0.9,35,epsilon-exact-nodupe,101.16666666666667
0.7,0.9,36,random,107.23333333333333
0.7,0.9,36,coupcoll-nodupe,105.23333333333333
0.7,0.9,36,ratiocoll-nodupe,100.33333333333333
0.7,0.9,36,epsilon-exact-nodupe,101.1
0.7,0.9,37,random,106.23333333333333
0.7,0.9,37,coupcoll-nodupe,104.83333333333333
0.7,0.9,37,ratiocoll-nodupe,100.43333333333334
0.7,0.9,37,epsilon-exact-nodupe,101.03333333333333
0.7,0.9,38,random,108.36666666666666
0.7,0.9,38,coupcoll-nodupe,105.03333333333333
0.7,0.9,38,ratiocoll-nodupe,100.26666666666667
0.7,0.9,38,epsilon-exact-nodupe,101.13333333333334
0.7,0.9,39,random,108.03333333333333
0.7,0.9,39,coupcoll-nodupe,106.0
0.7,0.9,39,ratiocoll-nodupe,100.36666666666666
0.7,0.9,39,epsilon-exact-nodupe,101.33333333333333
0.7,0.9,40,random,108.53333333333333
0.7,0.9,40,coupcoll-nodupe,105.4
0.7,0.9,40,ratiocoll-nodupe,100.06666666666666
0.7,0.9,40,epsilon-exact-nodupe,101.53333333333333
0.7,0.9,41,random,108.26666666666667
0.7,0.9,41,coupcoll-nodupe,104.96666666666667
0.7,0.9,41,ratiocoll-nodupe,100.23333333333333
0.7,0.9,41,epsilon-exact-nodupe,101.43333333333334
0.7,0.9,42,random,109.6
0.7,0.9,42,coupcoll-nodupe,105.2
0.7,0.9,42,ratiocoll-nodupe,100.4
0.7,0.9,42,epsilon-exact-nodupe,101.03333333333333
0.7,0.9,43,random,111.13333333333334
0.7,0.9,43,coupcoll-nodupe,104.13333333333334
0.7,0.9,43,ratiocoll-nodupe,100.46666666666667
0.7,0.9,43,epsilon-exact-nodupe,101.23333333333333
0.7,0.9,44,random,112.73333333333333
0.7,0.9,44,coupcoll-nodupe,104.33333333333333
0.7,0.9,44,ratiocoll-nodupe,100.13333333333334
0.7,0.9,44,epsilon-exact-nodupe,101.2
0.7,0.9,45,random,113.13333333333334
0.7,0.9,45,coupcoll-nodupe,104.56666666666666
0.7,0.9,45,ratiocoll-nodupe,100.3
0.7,0.9,45,epsilon-exact-nodupe,100.76666666666667
0.7,0.9,46,random,117.43333333333334
0.7,0.9,46,coupcoll-nodupe,104.16666666666667
0.7,0.9,46,ratiocoll-nodupe,100.3
0.7,0.9,46,epsilon-exact-nodupe,100.63333333333334
0.7,0.9,47,random,120.16666666666667
0.7,0.9,47,coupcoll-nodupe,103.63333333333334
0.7,0.9,47,ratiocoll-nodupe,100.36666666666666
0.7,0.9,47,epsilon-exact-nodupe,100.96666666666667
0.7,0.9,48,random,122.03333333333333
0.7,0.9,48,coupcoll-nodupe,103.36666666666666
0.7,0.9,48,ratiocoll-nodupe,100.3
0.7,0.9,48,epsilon-exact-nodupe,101.4
0.7,0.9,49,random,124.06666666666666
0.7,0.9,49,coupcoll-nodupe,102.73333333333333
0.7,0.9,49,ratiocoll-nodupe,100.2
0.7,0.9,49,epsilon-exact-nodupe,101.13333333333334
0.7,0.9,50,random,125.63333333333334
0.7,0.9,50,coupcoll-nodupe,102.8
0.7,0.9,50,ratiocoll-nodupe,100.3
0.7,0.9,50,epsilon-exact-nodupe,101.43333333333334
0.7,0.9,51,random,129.56666666666666
